Timestamp                       Thread     Type        Activity             PID    TTL  
2025-07-17 13:53:06.712841+1000 0x372      Default     0x0                  104    0    remoted: [com.apple.RemoteServiceDiscovery:remoted] Registered remoted service: com.apple.testmanagerd.remote.automation
2025-07-17 13:53:06.713729+1000 0x335      Error       0x0                  104    0    remoted: (MultiverseSupport) [com.apple.multiverse:notifications] IORegistry entry 'IODeviceTree:/efi/platform' does not contain the key 'apple-coprocessor-version'
2025-07-17 13:53:06.714024+1000 0x335      Error       0x0                  104    0    remoted: [com.apple.RemoteServiceDiscovery:watchdog] Couldn't determine platform type: MULTIVERSE_ERROR_NOT_SUPPORTED
2025-07-17 13:53:06.714027+1000 0x335      Default     0x0                  104    0    remoted: [com.apple.RemoteServiceDiscovery:watchdog] Platform doesn't have coproc
2025-07-17 13:53:06.714042+1000 0x335      Default     0x0                  104    0    remoted: [com.apple.RemoteServiceDiscovery:watchdog] Not enable remoted watchdog
2025-07-17 13:53:06.714235+1000 0x340      Activity    0xf0                 112    0    ManagedClient: (libsystem_info.dylib) Retrieve User by ID
2025-07-17 13:53:06.714453+1000 0x346      Default     0x60                 125    0    opendirectoryd: [com.apple.opendirectoryd:default] Initialization: Registering request APIs
2025-07-17 13:53:06.714464+1000 0x348      Default     0x0                  117    0    diskarbitrationd: [com.apple.DiskArbitration.diskarbitrationd:default] server has been started.
2025-07-17 13:53:06.714479+1000 0x348      Default     0x0                  117    0    diskarbitrationd: [com.apple.DiskArbitration.diskarbitrationd:default]   console user = none.
2025-07-17 13:53:06.714959+1000 0x345      Default     0x0                  0      0    kernel: (AppleCredentialManager) AppleCredentialManagerUserClient: start: SUID=-1.
2025-07-17 13:53:06.715217+1000 0x372      Activity    0x100                104    0    remoted: (libsystem_info.dylib) Retrieve User by ID
2025-07-17 13:53:06.715450+1000 0x354      Error       0x0                  90     0    fseventsd: [com.apple.fsevents:daemon] create_dls_callback: Could not open logging directory <2> [<private>] for mount[<private>] dev[16777233]
2025-07-17 13:53:06.715495+1000 0x354      Error       0x0                  90     0    fseventsd: [com.apple.fsevents:daemon] failed to make the directory <private> (17/File exists)
2025-07-17 13:53:06.715520+1000 0x354      Error       0x0                  90     0    fseventsd: [com.apple.fsevents:daemon] create_dls_callback: Use fallback log directory for read only root fs [<private>] for mount[<private>] dev[16777233]
2025-07-17 13:53:06.715618+1000 0x354      Error       0x0                  90     0    fseventsd: [com.apple.fsevents:daemon] event logs in <private> with volume UUID [<private>] and f_flags[0x4909000] out of sync with volume.  destroying old logs. (2070 1 2139)
2025-07-17 13:53:06.715903+1000 0x329      Activity    0x110                118    0    Installer Progress: (libsystem_info.dylib) Retrieve User by ID
2025-07-17 13:53:06.715980+1000 0x374      Activity    0x120                150    0    sandboxd: (CFOpenDirectory) Open a given node
2025-07-17 13:53:06.716200+1000 0x345      Default     0x0                  0      0    kernel: (AppleCredentialManager) AppleCredentialManagerUserClient: start: SUID=-1.
2025-07-17 13:53:06.716475+1000 0x32c      Default     0x0                  99     0    powerd: (libxpc.dylib) [com.apple.xpc:connection] [0x7fb0b7704080] activating connection: mach=true listener=false peer=false name=com.apple.cfprefsd.daemon
2025-07-17 13:53:06.716674+1000 0x32c      Activity    0x130                99     0    powerd: (CoreFoundation) Loading Preferences From System CFPrefsD
2025-07-17 13:53:06.716721+1000 0x27e      Default     0x0                  1      0    launchd: [system/com.apple.cfprefsd.xpc.daemon:] internal event: WILL_SPAWN, code = 0
2025-07-17 13:53:06.716745+1000 0x27e      Default     0x0                  1      0    launchd: [system/com.apple.cfprefsd.xpc.daemon:] service state: spawn scheduled
2025-07-17 13:53:06.716747+1000 0x27e      Default     0x0                  1      0    launchd: [system/com.apple.cfprefsd.xpc.daemon:] service state: spawning
2025-07-17 13:53:06.716781+1000 0x27e      Default     0x0                  1      0    launchd: [system/com.apple.cfprefsd.xpc.daemon:] launching: ipc (mach)
2025-07-17 13:53:06.717235+1000 0x27e      Default     0x0                  1      0    launchd: [system/com.apple.cfprefsd.xpc.daemon [155]:] xpcproxy spawned with pid 155
2025-07-17 13:53:06.717251+1000 0x27e      Default     0x0                  1      0    launchd: [system/com.apple.cfprefsd.xpc.daemon [155]:] internal event: SPAWNED, code = 0
2025-07-17 13:53:06.717253+1000 0x27e      Default     0x0                  1      0    launchd: [system/com.apple.cfprefsd.xpc.daemon [155]:] service state: xpcproxy
2025-07-17 13:53:06.717271+1000 0x27e      Default     0x0                  1      0    launchd: [system/com.apple.cfprefsd.xpc.daemon [155]:] internal event: SOURCE_ATTACH, code = 0
2025-07-17 13:53:06.717298+1000 0x27e      Default     0x0                  1      0    launchd: [system/com.apple.dasd [137]:] service state: running
2025-07-17 13:53:06.717299+1000 0x27e      Default     0x0                  1      0    launchd: [system/com.apple.dasd [137]:] internal event: INIT, code = 0
2025-07-17 13:53:06.717302+1000 0x27e      Default     0x0                  1      0    launchd: [system/com.apple.dasd [137]:] Successfully spawned dasd[137] because speculative
2025-07-17 13:53:06.717320+1000 0x345      Default     0x0                  140    0    AppleCredentialManagerDaemon: (libxpc.dylib) [com.apple.xpc:connection] [0x7fb8fdd044a0] activating connection: mach=true listener=false peer=false name=com.apple.cfprefsd.daemon
2025-07-17 13:53:06.717429+1000 0x345      Activity    0x140                140    0    AppleCredentialManagerDaemon: (CoreFoundation) Loading Preferences From System CFPrefsD
2025-07-17 13:53:06.718267+1000 0x374      Default     0x120                150    0    sandboxd: (libxpc.dylib) [com.apple.xpc:connection] [0x7fd0fc304230] activating connection: mach=true listener=false peer=false name=com.apple.system.opendirectoryd.api
2025-07-17 13:53:06.718859+1000 0x346      Default     0x60                 125    0    opendirectoryd: [com.apple.opendirectoryd:default] Initialization: Initializing triggers
2025-07-17 13:53:06.719241+1000 0x346      Error       0x60                 125    0    opendirectoryd: [com.apple.opendirectoryd:default] Failed to open file <private> [2: No such file or directory]
2025-07-17 13:53:06.719246+1000 0x346      Default     0x60                 125    0    opendirectoryd: [com.apple.opendirectoryd:default] Initialization: Register XPC interface for odutil
2025-07-17 13:53:06.719580+1000 0x348      Default     0x0                  117    0    diskarbitrationd: [com.apple.DiskArbitration.diskarbitrationd:default] Skipping msdos.fs as msdosUseFSKitModule pref is on
2025-07-17 13:53:06.719589+1000 0x346      Default     0x60                 125    0    opendirectoryd: [com.apple.opendirectoryd:default] Initialization: Initializing cache module and preloading cache with existing users & groups
2025-07-17 13:53:06.720514+1000 0x337      Default     0x0                  97     0    configd: [com.apple.SystemConfiguration:SCDynamicStore] addPlugin: com.apple.configd.usbdeviceconfig not in allow list, ignoring
2025-07-17 13:53:06.720528+1000 0x337      Default     0x0                  97     0    configd: [com.apple.SystemConfiguration:SCDynamicStore] addPlugin: com.apple.SystemConfiguration.InterfaceNamer
2025-07-17 13:53:06.720530+1000 0x337      Default     0x0                  97     0    configd: [com.apple.SystemConfiguration:SCDynamicStore] addPlugin: com.apple.SystemConfiguration.LinkConfiguration
2025-07-17 13:53:06.720532+1000 0x337      Default     0x0                  97     0    configd: [com.apple.SystemConfiguration:SCDynamicStore] addPlugin: com.apple.SystemConfiguration.CaptiveNetworkSupport
2025-07-17 13:53:06.720535+1000 0x337      Default     0x0                  97     0    configd: [com.apple.SystemConfiguration:SCDynamicStore] addPlugin: com.apple.SystemConfiguration.QoSMarking
2025-07-17 13:53:06.720536+1000 0x337      Default     0x0                  97     0    configd: [com.apple.SystemConfiguration:SCDynamicStore] addPlugin: com.apple.print.notification
2025-07-17 13:53:06.720537+1000 0x337      Default     0x0                  97     0    configd: [com.apple.SystemConfiguration:SCDynamicStore] addPlugin: com.apple.SystemConfiguration.PreferencesMonitor
2025-07-17 13:53:06.720539+1000 0x337      Default     0x0                  97     0    configd: [com.apple.SystemConfiguration:SCDynamicStore] addPlugin: com.apple.SystemConfiguration.EAPOLController
2025-07-17 13:53:06.720541+1000 0x337      Default     0x0                  97     0    configd: [com.apple.SystemConfiguration:SCDynamicStore] addPlugin: com.apple.SystemConfiguration.IPMonitor
2025-07-17 13:53:06.720542+1000 0x337      Default     0x0                  97     0    configd: [com.apple.SystemConfiguration:SCDynamicStore] addPlugin: com.apple.SystemConfiguration.PPPController
2025-07-17 13:53:06.720544+1000 0x337      Default     0x0                  97     0    configd: [com.apple.SystemConfiguration:SCDynamicStore] addPlugin: com.apple.SystemConfiguration.IPConfiguration
2025-07-17 13:53:06.720545+1000 0x337      Default     0x0                  97     0    configd: [com.apple.SystemConfiguration:SCDynamicStore] addPlugin: com.apple.SystemConfiguration.KernelEventMonitor
2025-07-17 13:53:06.720549+1000 0x337      Default     0x0                  97     0    configd: [com.apple.SystemConfiguration:SCDynamicStore] addPlugin: com.apple.SystemConfiguration.ISPreference
2025-07-17 13:53:06.720688+1000 0x328      Default     0x0                  87     0    UserEventAgent: (libxpc.dylib) [com.apple.xpc:connection] [0x7fcfce204350] activating connection: mach=true listener=false peer=false name=com.apple.commcenter.xpc
2025-07-17 13:53:06.720751+1000 0x2e2      Default     0x0                  1      0    launchd: [system:] failed lookup: name = com.apple.commcenter.xpc, requestor = UserEventAgent[87], error = 3: No such process
2025-07-17 13:53:06.720783+1000 0x328      Default     0x0                  87     0    UserEventAgent: (libxpc.dylib) [com.apple.xpc:connection] [0x7fcfce204350] failed to do a bootstrap look-up: xpc_error=[3: No such process]
2025-07-17 13:53:06.720785+1000 0x328      Default     0x0                  87     0    UserEventAgent: (libxpc.dylib) [com.apple.xpc:connection] [0x7fcfce204350] invalidated after a failed init
2025-07-17 13:53:06.721109+1000 0x354      Default     0x0                  90     0    fseventsd: (libxpc.dylib) [com.apple.xpc:connection] [0x7fc693a04390] activating connection: mach=true listener=false peer=false name=com.apple.analyticsd
2025-07-17 13:53:06.721259+1000 0x328      Default     0x0                  87     0    UserEventAgent: [com.apple.UserEventAgent:Daemon] Waiting for  system critical plugins to finish initializing from path: /Library/Apple/System/Library/UserEventPlugins/*.plugin
2025-07-17 13:53:06.721260+1000 0x328      Default     0x0                  87     0    UserEventAgent: [com.apple.UserEventAgent:Daemon] All  system critical plugins finished initializing from path: /Library/Apple/System/Library/UserEventPlugins/*.plugin
2025-07-17 13:53:06.721868+1000 0x354      Error       0x0                  90     0    fseventsd: [com.apple.fsevents:daemon] event posted for <private>
2025-07-17 13:53:06.721897+1000 0x27e      Default     0x0                  1      0    launchd: [system/com.apple.analyticsd:] internal event: WILL_SPAWN, code = 0
2025-07-17 13:53:06.721910+1000 0x27e      Default     0x0                  1      0    launchd: [system/com.apple.analyticsd:] service state: spawn scheduled
2025-07-17 13:53:06.721912+1000 0x27e      Default     0x0                  1      0    launchd: [system/com.apple.analyticsd:] service state: spawning
2025-07-17 13:53:06.721950+1000 0x27e      Default     0x0                  1      0    launchd: [system/com.apple.analyticsd:] launching: ipc (mach)
2025-07-17 13:53:06.722440+1000 0x27e      Default     0x0                  1      0    launchd: [system/com.apple.analyticsd [156]:] xpcproxy spawned with pid 156
2025-07-17 13:53:06.722456+1000 0x27e      Default     0x0                  1      0    launchd: [system/com.apple.analyticsd [156]:] internal event: SPAWNED, code = 0
2025-07-17 13:53:06.722459+1000 0x27e      Default     0x0                  1      0    launchd: [system/com.apple.analyticsd [156]:] service state: xpcproxy
2025-07-17 13:53:06.722469+1000 0x27e      Default     0x0                  1      0    launchd: [system/com.apple.analyticsd [156]:] internal event: SOURCE_ATTACH, code = 0
2025-07-17 13:53:06.724418+1000 0x27e      Default     0x0                  1      0    launchd: [pid/86 [smd]:] uncorking exec source upfront
2025-07-17 13:53:06.724429+1000 0x27e      Default     0x0                  1      0    launchd: [pid/86 [smd]:] created
2025-07-17 13:53:06.724712+1000 0x354      Error       0x0                  90     0    fseventsd: [com.apple.fsevents:daemon] log dir: <private> getting new uuid: <private>
2025-07-17 13:53:06.726443+1000 0x354      Default     0x0                  90     0    fseventsd: (Security) SecTaskLoadEntitlements: failed to get cs_flags, error=3, pid=0
2025-07-17 13:53:06.727483+1000 0x346      Error       0x60                 125    0    opendirectoryd: (CoreFoundation) [com.apple.CFBundle:loading] dlsym cannot find symbol odm_configuration_loaded in CFBundle 0x7fd07d419b00 </System/Library/OpenDirectory/Modules/SystemCache.bundle> (bundle, loaded): <private>
2025-07-17 13:53:06.727510+1000 0x346      Error       0x60                 125    0    opendirectoryd: (CoreFoundation) [com.apple.CFBundle:loading] dlsym cannot find symbol odm_copy_auth_information in CFBundle 0x7fd07d419b00 </System/Library/OpenDirectory/Modules/SystemCache.bundle> (bundle, loaded): <private>
2025-07-17 13:53:06.727523+1000 0x346      Error       0x60                 125    0    opendirectoryd: (CoreFoundation) [com.apple.CFBundle:loading] dlsym cannot find symbol odm_copy_details in CFBundle 0x7fd07d419b00 </System/Library/OpenDirectory/Modules/SystemCache.bundle> (bundle, loaded): <private>
2025-07-17 13:53:06.727535+1000 0x346      Error       0x60                 125    0    opendirectoryd: (CoreFoundation) [com.apple.CFBundle:loading] dlsym cannot find symbol odm_connection_options in CFBundle 0x7fd07d419b00 </System/Library/OpenDirectory/Modules/SystemCache.bundle> (bundle, loaded): <private>
2025-07-17 13:53:06.727547+1000 0x346      Error       0x60                 125    0    opendirectoryd: (CoreFoundation) [com.apple.CFBundle:loading] dlsym cannot find symbol odm_create_connection_options in CFBundle 0x7fd07d419b00 </System/Library/OpenDirectory/Modules/SystemCache.bundle> (bundle, loaded): <private>
2025-07-17 13:53:06.727558+1000 0x346      Error       0x60                 125    0    opendirectoryd: (CoreFoundation) [com.apple.CFBundle:loading] dlsym cannot find symbol odm_create_connection_with_options in CFBundle 0x7fd07d419b00 </System/Library/OpenDirectory/Modules/SystemCache.bundle> (bundle, loaded): <private>
2025-07-17 13:53:06.727569+1000 0x346      Error       0x60                 125    0    opendirectoryd: (CoreFoundation) [com.apple.CFBundle:loading] dlsym cannot find symbol odm_locate_service in CFBundle 0x7fd07d419b00 </System/Library/OpenDirectory/Modules/SystemCache.bundle> (bundle, loaded): <private>
2025-07-17 13:53:06.727580+1000 0x346      Error       0x60                 125    0    opendirectoryd: (CoreFoundation) [com.apple.CFBundle:loading] dlsym cannot find symbol odm_parse_dynamic_destination in CFBundle 0x7fd07d419b00 </System/Library/OpenDirectory/Modules/SystemCache.bundle> (bundle, loaded): <private>
2025-07-17 13:53:06.727593+1000 0x346      Error       0x60                 125    0    opendirectoryd: (CoreFoundation) [com.apple.CFBundle:loading] dlsym cannot find symbol odm_recorddelete_auth in CFBundle 0x7fd07d419b00 </System/Library/OpenDirectory/Modules/SystemCache.bundle> (bundle, loaded): <private>
2025-07-17 13:53:06.727660+1000 0x387      Error       0x60                 125    0    opendirectoryd: (CoreFoundation) [com.apple.CFBundle:loading] dlsym cannot find symbol odm_SessionCreate in CFBundle 0x7fd07d419b00 </System/Library/OpenDirectory/Modules/SystemCache.bundle> (bundle, loaded): <private>
2025-07-17 13:53:06.727675+1000 0x387      Error       0x60                 125    0    opendirectoryd: (CoreFoundation) [com.apple.CFBundle:loading] dlsym cannot find symbol odm_SessionCopyNodeNames in CFBundle 0x7fd07d419b00 </System/Library/OpenDirectory/Modules/SystemCache.bundle> (bundle, loaded): <private>
2025-07-17 13:53:06.727676+1000 0x348      Default     0x0                  117    0    diskarbitrationd: [com.apple.DiskArbitration.diskarbitrationd:default] created disk, id = /dev/disk3s4s1.
2025-07-17 13:53:06.727687+1000 0x387      Error       0x60                 125    0    opendirectoryd: (CoreFoundation) [com.apple.CFBundle:loading] dlsym cannot find symbol odm_SessionRelease in CFBundle 0x7fd07d419b00 </System/Library/OpenDirectory/Modules/SystemCache.bundle> (bundle, loaded): <private>
2025-07-17 13:53:06.727698+1000 0x387      Error       0x60                 125    0    opendirectoryd: (CoreFoundation) [com.apple.CFBundle:loading] dlsym cannot find symbol odm_NodeCreateWithName in CFBundle 0x7fd07d419b00 </System/Library/OpenDirectory/Modules/SystemCache.bundle> (bundle, loaded): <private>
2025-07-17 13:53:06.727708+1000 0x387      Error       0x60                 125    0    opendirectoryd: (CoreFoundation) [com.apple.CFBundle:loading] dlsym cannot find symbol odm_NodeRelease in CFBundle 0x7fd07d419b00 </System/Library/OpenDirectory/Modules/SystemCache.bundle> (bundle, loaded): <private>
2025-07-17 13:53:06.727718+1000 0x387      Error       0x60                 125    0    opendirectoryd: (CoreFoundation) [com.apple.CFBundle:loading] dlsym cannot find symbol odm_NodeCreateWithNameAndOptions in CFBundle 0x7fd07d419b00 </System/Library/OpenDirectory/Modules/SystemCache.bundle> (bundle, loaded): <private>
2025-07-17 13:53:06.727730+1000 0x387      Error       0x60                 125    0    opendirectoryd: (CoreFoundation) [com.apple.CFBundle:loading] dlsym cannot find symbol odm_ContextRelease in CFBundle 0x7fd07d419b00 </System/Library/OpenDirectory/Modules/SystemCache.bundle> (bundle, loaded): <private>
2025-07-17 13:53:06.727741+1000 0x387      Error       0x60                 125    0    opendirectoryd: (CoreFoundation) [com.apple.CFBundle:loading] dlsym cannot find symbol odm_RecordVerifyPassword in CFBundle 0x7fd07d419b00 </System/Library/OpenDirectory/Modules/SystemCache.bundle> (bundle, loaded): <private>
2025-07-17 13:53:06.727753+1000 0x387      Error       0x60                 125    0    opendirectoryd: (CoreFoundation) [com.apple.CFBundle:loading] dlsym cannot find symbol odm_RecordVerifyPasswordExtended in CFBundle 0x7fd07d419b00 </System/Library/OpenDirectory/Modules/SystemCache.bundle> (bundle, loaded): <private>
2025-07-17 13:53:06.727764+1000 0x387      Error       0x60                 125    0    opendirectoryd: (CoreFoundation) [com.apple.CFBundle:loading] dlsym cannot find symbol odm_RecordChangePassword in CFBundle 0x7fd07d419b00 </System/Library/OpenDirectory/Modules/SystemCache.bundle> (bundle, loaded): <private>
2025-07-17 13:53:06.727775+1000 0x387      Error       0x60                 125    0    opendirectoryd: (CoreFoundation) [com.apple.CFBundle:loading] dlsym cannot find symbol odm_NodeVerifyCredentialsExtended in CFBundle 0x7fd07d419b00 </System/Library/OpenDirectory/Modules/SystemCache.bundle> (bundle, loaded): <private>
2025-07-17 13:53:06.727795+1000 0x387      Error       0x60                 125    0    opendirectoryd: (CoreFoundation) [com.apple.CFBundle:loading] dlsym cannot find symbol odm_NodeCopySubnodeNames in CFBundle 0x7fd07d419b00 </System/Library/OpenDirectory/Modules/SystemCache.bundle> (bundle, loaded): <private>
2025-07-17 13:53:06.727807+1000 0x387      Error       0x60                 125    0    opendirectoryd: (CoreFoundation) [com.apple.CFBundle:loading] dlsym cannot find symbol odm_NodeCopyUnreachableSubnodeNames in CFBundle 0x7fd07d419b00 </System/Library/OpenDirectory/Modules/SystemCache.bundle> (bundle, loaded): <private>
2025-07-17 13:53:06.727819+1000 0x387      Error       0x60                 125    0    opendirectoryd: (CoreFoundation) [com.apple.CFBundle:loading] dlsym cannot find symbol odm_NodeCopyDetails in CFBundle 0x7fd07d419b00 </System/Library/OpenDirectory/Modules/SystemCache.bundle> (bundle, loaded): <private>
2025-07-17 13:53:06.727830+1000 0x387      Error       0x60                 125    0    opendirectoryd: (CoreFoundation) [com.apple.CFBundle:loading] dlsym cannot find symbol odm_NodeCopySupportedRecordTypes in CFBundle 0x7fd07d419b00 </System/Library/OpenDirectory/Modules/SystemCache.bundle> (bundle, loaded): <private>
2025-07-17 13:53:06.727840+1000 0x387      Error       0x60                 125    0    opendirectoryd: (CoreFoundation) [com.apple.CFBundle:loading] dlsym cannot find symbol odm_NodeCopySupportedAttributes in CFBundle 0x7fd07d419b00 </System/Library/OpenDirectory/Modules/SystemCache.bundle> (bundle, loaded): <private>
2025-07-17 13:53:06.727851+1000 0x387      Error       0x60                 125    0    opendirectoryd: (CoreFoundation) [com.apple.CFBundle:loading] dlsym cannot find symbol odm_NodeSetCredentials in CFBundle 0x7fd07d419b00 </System/Library/OpenDirectory/Modules/SystemCache.bundle> (bundle, loaded): <private>
2025-07-17 13:53:06.727863+1000 0x387      Error       0x60                 125    0    opendirectoryd: (CoreFoundation) [com.apple.CFBundle:loading] dlsym cannot find symbol odm_NodeSetCredentialsExtended in CFBundle 0x7fd07d419b00 </System/Library/OpenDirectory/Modules/SystemCache.bundle> (bundle, loaded): <private>
2025-07-17 13:53:06.727874+1000 0x387      Error       0x60                 125    0    opendirectoryd: (CoreFoundation) [com.apple.CFBundle:loading] dlsym cannot find symbol odm_NodeCreateRecord in CFBundle 0x7fd07d419b00 </System/Library/OpenDirectory/Modules/SystemCache.bundle> (bundle, loaded): <private>
2025-07-17 13:53:06.727884+1000 0x387      Error       0x60                 125    0    opendirectoryd: (CoreFoundation) [com.apple.CFBundle:loading] dlsym cannot find symbol odm_NodeCustomCall in CFBundle 0x7fd07d419b00 </System/Library/OpenDirectory/Modules/SystemCache.bundle> (bundle, loaded): <private>
2025-07-17 13:53:06.727896+1000 0x387      Error       0x60                 125    0    opendirectoryd: (CoreFoundation) [com.apple.CFBundle:loading] dlsym cannot find symbol odm_QueryCreateWithNode in CFBundle 0x7fd07d419b00 </System/Library/OpenDirectory/Modules/SystemCache.bundle> (bundle, loaded): <private>
2025-07-17 13:53:06.727909+1000 0x387      Error       0x60                 125    0    opendirectoryd: (CoreFoundation) [com.apple.CFBundle:loading] dlsym cannot find symbol odm_QuerySynchronize in CFBundle 0x7fd07d419b00 </System/Library/OpenDirectory/Modules/SystemCache.bundle> (bundle, loaded): <private>
2025-07-17 13:53:06.727939+1000 0x387      Error       0x60                 125    0    opendirectoryd: (CoreFoundation) [com.apple.CFBundle:loading] dlsym cannot find symbol odm_QueryCancel in CFBundle 0x7fd07d419b00 </System/Library/OpenDirectory/Modules/SystemCache.bundle> (bundle, loaded): <private>
2025-07-17 13:53:06.727951+1000 0x387      Error       0x60                 125    0    opendirectoryd: (CoreFoundation) [com.apple.CFBundle:loading] dlsym cannot find symbol odm_RecordSetValue in CFBundle 0x7fd07d419b00 </System/Library/OpenDirectory/Modules/SystemCache.bundle> (bundle, loaded): <private>
2025-07-17 13:53:06.727961+1000 0x387      Error       0x60                 125    0    opendirectoryd: (CoreFoundation) [com.apple.CFBundle:loading] dlsym cannot find symbol odm_RecordAddValue in CFBundle 0x7fd07d419b00 </System/Library/OpenDirectory/Modules/SystemCache.bundle> (bundle, loaded): <private>
2025-07-17 13:53:06.727975+1000 0x387      Error       0x60                 125    0    opendirectoryd: (CoreFoundation) [com.apple.CFBundle:loading] dlsym cannot find symbol odm_RecordRemoveValue in CFBundle 0x7fd07d419b00 </System/Library/OpenDirectory/Modules/SystemCache.bundle> (bundle, loaded): <private>
2025-07-17 13:53:06.727987+1000 0x387      Error       0x60                 125    0    opendirectoryd: (CoreFoundation) [com.apple.CFBundle:loading] dlsym cannot find symbol odm_RecordDelete in CFBundle 0x7fd07d419b00 </System/Library/OpenDirectory/Modules/SystemCache.bundle> (bundle, loaded): <private>
2025-07-17 13:53:06.728007+1000 0x387      Error       0x60                 125    0    opendirectoryd: (CoreFoundation) [com.apple.CFBundle:loading] dlsym cannot find symbol odm_NodeCustomFunction in CFBundle 0x7fd07d419b00 </System/Library/OpenDirectory/Modules/SystemCache.bundle> (bundle, loaded): <private>
2025-07-17 13:53:06.728017+1000 0x387      Error       0x60                 125    0    opendirectoryd: (CoreFoundation) [com.apple.CFBundle:loading] dlsym cannot find symbol odm_RecordCopyPolicies in CFBundle 0x7fd07d419b00 </System/Library/OpenDirectory/Modules/SystemCache.bundle> (bundle, loaded): <private>
2025-07-17 13:53:06.728025+1000 0x387      Error       0x60                 125    0    opendirectoryd: (CoreFoundation) [com.apple.CFBundle:loading] dlsym cannot find symbol odm_RecordCopyEffectivePolicies in CFBundle 0x7fd07d419b00 </System/Library/OpenDirectory/Modules/SystemCache.bundle> (bundle, loaded): <private>
2025-07-17 13:53:06.728034+1000 0x387      Error       0x60                 125    0    opendirectoryd: (CoreFoundation) [com.apple.CFBundle:loading] dlsym cannot find symbol odm_RecordCopySupportedPolicies in CFBundle 0x7fd07d419b00 </System/Library/OpenDirectory/Modules/SystemCache.bundle> (bundle, loaded): <private>
2025-07-17 13:53:06.728043+1000 0x387      Error       0x60                 125    0    opendirectoryd: (CoreFoundation) [com.apple.CFBundle:loading] dlsym cannot find symbol odm_RecordSetPolicies in CFBundle 0x7fd07d419b00 </System/Library/OpenDirectory/Modules/SystemCache.bundle> (bundle, loaded): <private>
2025-07-17 13:53:06.728058+1000 0x387      Error       0x60                 125    0    opendirectoryd: (CoreFoundation) [com.apple.CFBundle:loading] dlsym cannot find symbol odm_RecordRemovePolicy in CFBundle 0x7fd07d419b00 </System/Library/OpenDirectory/Modules/SystemCache.bundle> (bundle, loaded): <private>
2025-07-17 13:53:06.728070+1000 0x387      Error       0x60                 125    0    opendirectoryd: (CoreFoundation) [com.apple.CFBundle:loading] dlsym cannot find symbol odm_NodeCopyPolicies in CFBundle 0x7fd07d419b00 </System/Library/OpenDirectory/Modules/SystemCache.bundle> (bundle, loaded): <private>
2025-07-17 13:53:06.728082+1000 0x387      Error       0x60                 125    0    opendirectoryd: (CoreFoundation) [com.apple.CFBundle:loading] dlsym cannot find symbol odm_NodeCopySupportedPolicies in CFBundle 0x7fd07d419b00 </System/Library/OpenDirectory/Modules/SystemCache.bundle> (bundle, loaded): <private>
2025-07-17 13:53:06.728094+1000 0x387      Error       0x60                 125    0    opendirectoryd: (CoreFoundation) [com.apple.CFBundle:loading] dlsym cannot find symbol odm_NodeSetPolicies in CFBundle 0x7fd07d419b00 </System/Library/OpenDirectory/Modules/SystemCache.bundle> (bundle, loaded): <private>
2025-07-17 13:53:06.728105+1000 0x387      Error       0x60                 125    0    opendirectoryd: (CoreFoundation) [com.apple.CFBundle:loading] dlsym cannot find symbol odm_NodeRemovePolicy in CFBundle 0x7fd07d419b00 </System/Library/OpenDirectory/Modules/SystemCache.bundle> (bundle, loaded): <private>
2025-07-17 13:53:06.728116+1000 0x387      Error       0x60                 125    0    opendirectoryd: (CoreFoundation) [com.apple.CFBundle:loading] dlsym cannot find symbol odm_RecordCopyPasswordPolicy in CFBundle 0x7fd07d419b00 </System/Library/OpenDirectory/Modules/SystemCache.bundle> (bundle, loaded): <private>
2025-07-17 13:53:06.728127+1000 0x387      Error       0x60                 125    0    opendirectoryd: (CoreFoundation) [com.apple.CFBundle:loading] dlsym cannot find symbol odm_RecordAddAccountPolicy in CFBundle 0x7fd07d419b00 </System/Library/OpenDirectory/Modules/SystemCache.bundle> (bundle, loaded): <private>
2025-07-17 13:53:06.728137+1000 0x387      Error       0x60                 125    0    opendirectoryd: (CoreFoundation) [com.apple.CFBundle:loading] dlsym cannot find symbol odm_RecordRemoveAccountPolicy in CFBundle 0x7fd07d419b00 </System/Library/OpenDirectory/Modules/SystemCache.bundle> (bundle, loaded): <private>
2025-07-17 13:53:06.728189+1000 0x387      Error       0x60                 125    0    opendirectoryd: (CoreFoundation) [com.apple.CFBundle:loading] dlsym cannot find symbol odm_RecordSetAccountPolicies in CFBundle 0x7fd07d419b00 </System/Library/OpenDirectory/Modules/SystemCache.bundle> (bundle, loaded): <private>
2025-07-17 13:53:06.728198+1000 0x387      Error       0x60                 125    0    opendirectoryd: (CoreFoundation) [com.apple.CFBundle:loading] dlsym cannot find symbol odm_RecordCopyAccountPolicies in CFBundle 0x7fd07d419b00 </System/Library/OpenDirectory/Modules/SystemCache.bundle> (bundle, loaded): <private>
2025-07-17 13:53:06.728207+1000 0x387      Error       0x60                 125    0    opendirectoryd: (CoreFoundation) [com.apple.CFBundle:loading] dlsym cannot find symbol odm_RecordAuthenticationAllowed in CFBundle 0x7fd07d419b00 </System/Library/OpenDirectory/Modules/SystemCache.bundle> (bundle, loaded): <private>
